name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
르브런쉭 대치점,1243805691,브런치,서울 강남구 삼성로 350 서울빌딩,02-565-5531,,"예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 주차, 발렛파킹, 배달",,"수
09:30 - 20:30
19:00 라스트오더; 목
09:30 - 20:30
19:00 라스트오더; 금
09:30 - 20:30
19:00 라스트오더; 토
09:30 - 20:30
19:00 라스트오더; 일
09:30 - 20:30
19:00 라스트오더; 월
09:30 - 20:30
19:00 라스트오더; 화(9/17)
추석 당일 휴무","에그베네딕트
대표
잉글리쉬 머핀위에 베이컨, 시금치 수란을 올려 홀렌다이즈 소스를 뿌린 르브런쉭 대표 에그베네딕트
18,500원; 만조 리가토니
대표
가지, 호박, 버섯과 고르곤졸라 치즈로 깊은 맛을 더한 크림소스에 그릴에 구운 채끝살을 곁들인 크림파스타
24,000원; 마레리조토(토마토)
27,000원; 마레파스타
25,000원; 바질페스토파스타
22,000원; 스테이크샌드위치
22,000원; 아마트리치아나
스페인산 초리조, 살지촌,살라미와 가지 베이컨을 볶아 맛을낸 매콤한 토마토 파스타
20,000원; 항정살파스타
23,000원; 치킨샌드위치
21,000원; 버거베네딕트
잉글리쉬 머핀 위에 수란과 소고기패티, 양파잼을 올려 수제 바질아이올리소스를 곁들인 에그베네딕트
19,500원; 리코타치즈 팬케이크
홈메이드 팬케잌과 리코타치즈, 머쉬룸샐러드, 에그, 베이컨
19,000원; 아보카도에그슬럿
아보카도, 베이컨, 촉촉한 스크럼블에그, 페타치즈와 르브런쉭 번으로 조화를 이룬 샌드위치
19,000원; 오징어먹물리조또
통오징어, 오징어 먹물로 맛을 내어 대파를 곁들인 보리쌀 리조또
25,000원; 명란파스타
국내산 백명란과 청양고추로 맛을 내고 수란을 곁들인 오일 파스타
22,000원; 새우베네딕트
잉글리쉬 머핀위에 오이, 살사소스, 대하, 수란에 아이올리 소스를 곁들인 에그베네딕트
19,500원; 오믈렛
두가지 치즈와 시금치가 들어간 오믈렛과 라따뚜이, 빵
18,000원; 아보카도 치킨 샐러드
그릴드 닭가슴살, 토마토, 아보카도, 견과류, 치즈, 갈릭드레싱 샐러드
19,000원; 프렌치토스트
르브런쉭 시그니쳐 프렌치토스트, 소세지, 베이컨, 감자, 블루베리콤포트
19,000원; 스테이크샐러드
그릴드 살치살, 리코타치즈, 토마토, 발사믹드레싱 샐러드
21,000원"
크라이치즈버거 삼성역점,587929920,햄버거,서울 강남구 테헤란로 616 미래에셋벤처타워 B1층,0507-1350-6244,,"단체 이용 가능, 남/녀 화장실 구분, 반려동물 동반, 배달, 포장, 유아의자, 주차",,"수
10:30 - 21:00; 목
10:30 - 21:00; 금
10:30 - 21:00; 토
10:30 - 21:00; 일
10:30 - 21:00; 월(9/16)
추석 연휴10:30 - 21:00; 화(9/17)
추석10:30 - 21:00","트리플치즈버거세트
대표
촉촉바싹한 패티가 세장, 군침흐르는 치즈도 세장 입안 가득 터지는 풍미, 트리플치즈버거세트
13,900원; 더블치즈세트
대표
미국서부의 맛 그대로, 비법 소스와 갓 구운패티의 만남 잊을 수 없는 맛,더블치즈버거세트
10,900원; 치즈버거세트
완벽한 패티 위에 녹아내린 치즈 한 장, 환상의 치즈버거세트
7,900원; 더블치즈 버팔로윙 세트
뉴욕 정통 매콤새콤한 버팔로 소스를 곁들인 '진짜' 버팔로윙과 함께 즐기는 더블치즈버거세트
14,900원; 치즈버거 버팔로윙 세트
뉴욕 정통 매콤새콤한 버팔로 소스를 곁들인 '진짜' 버팔로윙과 함께 즐기는 치즈버거세트
11,900원; 트리플치즈버거
촉촉바싹한 패티가 세장, 군침흐르는 치즈도 세장 입안 가득 터지는 풍미, 트리플치즈버거
10,500원; 더블치즈버거
미국서부의 맛 그대로, 비법 소스와 갓 구운패티의 만남 잊을 수 없는 맛,더블치즈버거
7,900원; 치즈버거
완벽한 패티 위에 녹아내린 치즈 한 장, 환상의 치즈버거
5,500원; 감자튀김
얇고, 길고, 빠싹. 십년 간의 연구 끝에 찾아낸 최고의 감자튀김, 정말 맛있어요~
2,500원; 치즈감자튀김
크라이 비법소스와 치즈, 카라멜라이즈드 어니언을 듬뿍 올린 감자튀김
4,500원; 맥 앤 치즈
고소하고 짭짤한, 치즈 풍미 깊은 비법소스에 쫄깃한 마카로니가 더해져 자꾸 손이 가는 메뉴
5,500원; 뉴욕 버팔로윙 (4pc)
뉴욕 정통 매콤새콤한 버팔로 소스를 곁들인 '진짜' 버팔로윙입니다.
5,500원; 뉴욕 버팔로윙 (8pc)
뉴욕 정통 매콤새콤한 버팔로 소스를 곁들인 '진짜' 버팔로윙입니다.
9,900원; 뉴욕 버팔로윙 (12pc)
뉴욕 정통 매콤새콤한 버팔로 소스를 곁들인 '진짜' 버팔로윙입니다.
13,900원; 밀크쉐이크
코끝 가득 진~한 우유향이 퍼지는 진짜 밀크쉐이크. 감자튀김을 찍어 드셔보세요~
4,000원; 음료수
2,000원"
스시소라 대치점,832737607,일식당,서울 강남구 삼성로85길 33,02-567-8200,,"예약, 무선 인터넷, 남/녀 화장실 구분, 주차",,"수
11:30 - 22:00; 목
11:30 - 22:00; 금
11:30 - 22:00; 토
11:30 - 21:30; 일
11:30 - 21:30; 월(9/16)
추석 연휴11:30 - 21:30; 화(9/17)
추석 휴무; 09/17-09/19 휴무","[런치카운터]
60,000원; [런치룸]스시 오마카세
50,000원; [런치룸]사시미 오마카세
80,000원; [디너카운터]스시 오마카세
100,000원; [디너룸]스시 오마카세
80,000원; [디너룸]사시미 오마카세
130,000원"
피양콩할마니,12017005,한식,서울 강남구 삼성로81길 30,02-508-0476,미쉐린가이드 빕구르망에 등재된 콩비지 맛집 피양콩,"주차, 발렛파킹",,"매일
11:30 - 22:00","콩비지
12,000원; 비지전골(중)
40,000원; 만두전골(중)
40,000원; 모듬전
39,000원; 감자지짐
17,000원; 녹두지짐
22,000원; 콩국수
15,000원; 피양만두
10,000원; 비지전골-대
49,000원; 만두전골-대
49,000원; 김치콩비지
12,000원; 버섯콩비지
13,000원; 무콩비지
13,000원; 보쌈
53,000원; 생만두(포장, 10개)
19,000원; 비지전골 소
29,000원; 만두전골 소
29,000원; 녹두전 1/2
12,000원; 콩국물1리터
29,000원; 감자전 1/2
10,000원"
파크 하얏트 서울 코너스톤,11678779,이탈리아음식,서울 강남구 테헤란로 606 파크 하얏트 서울 2층,0507-1414-1220,,"예약, 단체 이용 가능, 발렛파킹, 남/녀 화장실 구분, 주차",,"수
06:30 - 22:00
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임
21:00 라스트오더; 목
06:30 - 22:00
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임
21:00 라스트오더; 금
06:30 - 22:00
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임
21:00 라스트오더; 토
06:30 - 22:00
10:30 - 12:00 브레이크타임
15:00 - 18:00 브레이크타임
21:00 라스트오더; 일
06:30 - 22:00
10:30 - 12:00 브레이크타임
15:00 - 18:00 브레이크타임
21:00 라스트오더; 월
06:30 - 22:00
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임
21:00 라스트오더; 화
06:30 - 22:00
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임
21:00 라스트오더","주말 브런치 뷔페 - 씨푸드 피스트
대표
해산물 바+라이브 카빙 스테이션+애피타이저(샐러드)+메인메뉴 3종+디저트 섹션+웰컴주류1잔
150,000원; 노빌레 디너 코스
대표
애피타이저, 수프, 파스타 메인 2가지 그리고 디저트로 구성된 6코스입니다.
189,000원; 시그니처 디너 코스
애피타이저, 수프, 파스타, 메인 그리고 디저트로 구성된 5코스입니다.
129,000원; 평일 런치 4코스
애피타이저, 수프, 메인 그리고 디저트로 구성된 4코스입니다.
69,000원; 평일 런치 5코스
애피타이저, 수프, 파스타, 메인 그리고 디저트로 구성된 5코스입니다.
89,000원; 일반 예약
애피타이저, 파스타, 스테이크 등 정통 이탈리안 단품 메뉴 (1만 9천원 부터)
19,000원"
스시욘즈,1757890886,일식당,서울 강남구 삼성로96길 11 1층,010-5225-6210,,"예약, 무선 인터넷",,"수
11:30 - 22:00; 목
11:30 - 22:00; 금
11:30 - 22:00; 토
12:00 - 22:00; 일
12:00 - 22:00; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무; 09/16-09/18 추석 연휴 휴무","런치 오마카세
69,000원; 디너 오마카세
130,000원"
강남 돈주는남자,471161255,돼지고기구이,서울 강남구 봉은사로108길 3-10 1층 돈주는남자,0507-1349-6342,삼성동 맛집 제주산 흑돼아지가 맛있는 삼성동 맛집,"단체 이용 가능, 예약, 주차",,"수
17:00 - 22:00
21:00 라스트오더; 목
17:00 - 22:00
21:00 라스트오더; 금
17:00 - 22:00
21:00 라스트오더; 토
16:00 - 21:30
20:30 라스트오더; 일
16:00 - 21:30
20:30 라스트오더; 월(9/16)
추석 연휴16:00 - 21:30; 화(9/17)
추석16:00 - 21:30","특돼지세트(드라이에이징)540g
대표
국내산 1등급 돼지를 받는 신선하고품질좋은 돼지이며 맛은일품!
54,000원; 폭탄계란찜
돈주남 시그니처메뉴 설명이 필요없는 맛!
6,000원; 들기름청어알밥
청어알/김가루/들기름/계란 맛이 없을수 없는조합
6,000원; 매생이너구리라면
매생이와너구리라면의조합으로 육수를 따로 우려 시원하게 맛을낸 돈주남시그니쳐메뉴
7,000원; 꽃게너구리라면
얼큰한 짬뽕탕 느낌의 국물을살려 만든 해장라면
8,000원; 물냉/비냉
시원한물냉면과 매콤새콤한비빔냉면
6,000원; 된장찌개
1시간동안 푹 끓인육수와 직접볶은 된장으로 깊은맛이 최고입니다
6,000원; 된장술밥
1시간동안 푹 끓인 된장찌개와 청양고추듬뿍 들어간 술밥
7,000원; 특목살 360g
360시간 드라이에이징과 웻에이징 숙성으로 육향과 풍미가 뛰어납니다
38,000원; 특오겹오겹살 180g
웻에이징 72시간과 24시간 드라이에이징 숙성으로 풍미가 뛰어납니다
19,000원; 뽈항정
항정살과 뽈살 두가지 부위를 느낄수 있으며 쫄깃함 식감이 멜젓과 먹었을때 최고조합!
16,000원; 눈꽃살
고소하며 단백해서 특수부위 좋아하시는 분들에게 추천!!
16,000원; 공기밥
1,000원"
오봉집 삼성점,1312636317,한식,서울 강남구 테헤란로81길 62 1층 오봉집,0507-1302-1529,,"단체 이용 가능, 포장, 배달, 무선 인터넷, 예약, 남/녀 화장실 구분, 간편결제",,"수
11:00 - 22:00
14:30 - 17:00 브레이크타임
20:50 라스트오더; 목
11:00 - 22:00
14:30 - 17:00 브레이크타임
20:50 라스트오더; 금
11:00 - 22:00
14:30 - 17:00 브레이크타임
20:50 라스트오더; 토
11:30 - 22:00
15:00 - 16:00 브레이크타임
20:50 라스트오더; 일
11:30 - 22:00
15:00 - 16:00 브레이크타임
20:50 라스트오더; 월(9/16)
휴무; 화(9/17)
휴무","오봉스페셜
대표
직화낙지볶음+보쌈+막국수
56,000원; 오징어 오봉스페셜
대표
직화오징어볶음+보쌈+막국수
55,000원; 매생이연포보쌈
대표
연포탕+보쌈+죽+칼국수
56,000원; 매생이연포탕
연포탕+칼국수
32,000원; 얼큰낙지전골
32,000원; 가브리수육전골
34,000원; 오봉조개탕
22,000원; 오봉보쌈
오봉보쌈(소)33,000원/오봉보쌈(중)38,000원/오봉보쌈(대)44,000원
33,000원; 굴김치
계절한정메뉴
13,000원; 생굴
계절한정메뉴
12,000원; 직화낙지볶음
점심특선시 12,000원
14,000원; 직화제낙볶음
점심특선시 12,000원
14,000원; 직화오징어볶음
점심특선시 11,000원
13,000원; 직화오제볶음
점심특선시 11,000원
13,000원; 직화제육볶음
점심특선시 10,000
11,000원; 보쌈정식
점심특선시 10,000원
12,000원; 해물칼국수
10,000원; 쟁반막국수
9,000원; 쫀득편육
15,000원; 김치전/부추전
12,000원; 매콤낙지만두
5,000원"
민규 삼성점,1379805770,"육류,고기요리",서울 강남구 봉은사로84길 9 1층 민규 삼성점,0507-1369-0356,,"단체 이용 가능, 주차, 예약, 남/녀 화장실 구분, 무선 인터넷",,"매일
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더","1++ 한우 구이 시그니쳐코스
대표
워터에이징으로 숙성한 1++ 한우구이를 드실 수 있는 민규 삼성점의 대표메뉴입니다.
149,000원; 1++ 한우 구이 런치세트
대표
1++ 한우구이를 드실 수 있는 민규 삼성점의 대표메뉴입니다.
69,000원; 1++ 한우 관서풍스키야키 스페셜코스
1++ 한우등심을 이용한 관서풍 스키야키 디너코스입니다.
129,000원; 1++ 한우 관서풍스키야키 런치세트
1++ 한우를 이용한 관서풍 스키야키세트입니다.
49,000원"
붓처스컷 삼성점,21705500,"스테이크,립",서울 강남구 테헤란로87길 17 지하1층,02-552-6647,삼성동 스테이크 붓처스컷 분위기좋은 레스토랑,"예약, 단체 이용 가능, 남/녀 화장실 구분, 포장, 배달, 무선 인터넷, 간편결제, 주차, 발렛파킹",,"수
11:30 - 22:00
15:00 - 17:00 브레이크타임; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임; 토
11:30 - 22:00; 일
11:30 - 21:00; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임","클래식 콥 샐러드
대표
24,000원; 한우 티본 스테이크
대표
240,000원; 스파이니 랍스터 & 스테이크
대표
150,000원; 프렌치 어니언 스프
16,000원; 뉴 잉글랜드 클램 차우더
14,000원; 시저샐러드
21,000원; 쉬림프 에메랄드 케일 샐러드
23,000원; 아이스버그 샐러드
19,000원; 붓처스컷 베이컨 치즈버거
24,000원; 버터밀크 치킨버거
22,000원; 브리오슈 프렌치 토스트
20,000원; 가츠산도
22,000원; 함박 스테이크와 멕시칸 볶음밥
23,000원; 채끝 스테이크 & 차돌 라이스
42,000원; 안심 고르곤졸라 링귀니
46,000원; 안창살 트러플 버섯 리조또
52,000원; 드라이에이지 한우 채끝 ""비프산도""
48,000원; 드라이에이지 ""등심버거""
46,000원; 레몬 버터 가자미
46,000원; 시카고 컷 본 인 립아이 650g
190,000원; 한우 뉴욕 스트립 (200g)
74,000원; 한우 안심 (200g)
78,000원; 프라임 뉴욕 스트립 (200g)
59,000원; 프라임 립아이 (200g)
61,000원; 모둠 그릴 씨푸드
180,000원; 감자튀김 (레지아노/스파이시/트러플)
12,000~14,000원"
그랜드 인터컨티넨탈 서울 파르나스 그랜드 키친,34584853,뷔페,서울 강남구 테헤란로 521 그랜드 인터컨티넨탈 서울 파르나스 1층,02-559-7575,,"단체 이용 가능, 남/녀 화장실 구분, 예약, 주차, 발렛파킹",,"수
06:30 - 21:30
10:30 - 12:00 브레이크타임
14:30 - 18:00 브레이크타임; 목
06:30 - 21:30
10:30 - 12:00 브레이크타임
14:30 - 18:00 브레이크타임; 금(9/13)
06:30 - 22:00
10:30 - 12:00 브레이크타임
14:30 - 17:20 브레이크타임
19:20 - 20:00 브레이크타임; 토(9/14)
06:30 - 22:00
10:30 - 11:30 브레이크타임
13:30 - 13:50 브레이크타임
15:50 - 17:20 브레이크타임
19:20 - 20:00 브레이크타임; 일(9/15)
06:30 - 22:00
10:30 - 11:30 브레이크타임
13:30 - 13:50 브레이크타임
15:50 - 17:20 브레이크타임
19:20 - 20:00 브레이크타임; 월(9/16)
06:30 - 22:00
10:30 - 11:30 브레이크타임
13:30 - 13:50 브레이크타임
15:50 - 17:20 브레이크타임
19:20 - 20:00 브레이크타임; 화(9/17)
06:30 - 22:00
10:30 - 11:30 브레이크타임
13:30 - 13:50 브레이크타임
15:50 - 17:20 브레이크타임
19:20 - 20:00 브레이크타임","아침(성인)
70,000원; 아침(어린이)
35,000원; 주중-점심(성인)
155,000원; 주중-점심(어린이)
77,500원; 주중-저녁(성인)
180,000원; 주중-저녁(어린이)
90,000원; 성인 주말 (점심&저녁)
180,000원; 어린이 주말 (점심&저녁)
90,000원"
일상정원 코엑스점,1169891232,일식당,서울 강남구 봉은사로 524 오크우드 프리미어 호텔 코엑스 별관 지하2층,0507-1485-8070,솜사탕구름에 소스를 부어먹는 스키야키 전문점,"단체 이용 가능, 예약, 포장, 남/녀 화장실 구분, 간편결제",,"수
11:00 - 21:30
21:00 라스트오더; 목
11:00 - 21:30
21:00 라스트오더; 금
11:00 - 21:30
21:00 라스트오더; 토
11:00 - 21:30
21:00 라스트오더; 일
11:00 - 21:30
21:00 라스트오더; 월
11:00 - 21:30
21:00 라스트오더; 화(9/17)
12:00 - 21:30","구름 스키야키(관서식)
대표
솜사탕으로 만든 일상구름을 특제 간장소스로 녹여 고기와 채소를 끓여먹는 1인 스키야키
21,400원; 미소 스키야키(관동식)
대표
특제 미소된장 육수에 우목심과 신선한 채소를 한번에 끓여 먹는 1인 스키야키
18,400원; 소유 모츠나베(규슈식)
대표
일본식 간장으로 깔끔한 맛, 건고추로 매콤한 맛, 가쓰오부시로 깊은 맛을 재현한 대창전골
21,400원; 한우소금육회
28,900원; 에다마메
3,900원; 𝗕𝗘𝗦𝗧 붓카케우동
일상정원에서 만날 수 있는 시원한 여름 시즌 메뉴!
15,900원; 𝗡𝗘𝗪 제주 청귤소바 정식
일상정원에서 만날 수 있는 시원한 여름 시즌 메뉴!
15,900원; 한우 육회동
특제 고추장 소스로 만든 한우육회 덮밥
16,900원; 한우 육회 텐동
특제 고추장 소스로 만든 한우육회와 야채튀김을 함께 먹는 1인 텐동
20,900원; 우나기동
신선한 민물장어와 데리야끼 소스를 곁들인 덮밥
25,900원; 닭껍칠꼬치
DINNER 한정메뉴 (16시~21시)
9,900원; 일상가라아게
DINNER 한정메뉴 (16시~21시)
14,900원; 카키후라이
굴튀김
15,900원; 한우 고추장 육회
28,900원; 전복 버터구이 (4ea)
31,900원; 일상 하이볼
9,000원; 솜사탕 에이드 (블루오렌지/라즈베리)
몽글몽글 솜사탕이 통째로 올라가 있는 솜사탕 에이드 (각 6,000원)
6,000원"
이나세,1025930600,"우동,소바",서울 강남구 테헤란로 521 파르나스몰 지하 1층 F-15호,02-567-1031,,"무선 인터넷, 남/녀 화장실 구분",,"매일
10:30 - 22:00","시그니처 와리꼬 소바
대표
고기, 튀김, 미역참마 세 가지 토핑을 모두 즐길 수 있는 이나세 대표 메뉴
13,500원; 시그니처 고기 소바
대표
소바와 돼지고기를 함께 즐길 수 있는 이나세 대표 메뉴
12,500원; 튀김소바
대표
소바와 잘 어울리는 튀김을 함께 즐길 수 있는 메뉴
14,300원; 자루소바
시원한 면을 츠유에 찍어 먹는 전통 소바
9,800원; 카케소바
따뜻하고 진한 국물을 즐기는 전통 소바
9,800원; 미역참마 소바
참마와 미역이 토핑으로 올라가는 건강한 소바 메뉴
11,800원; 텐동
새우튀김, 닭튀김,야채튀김 덮밥
12,800원; 부타동
간장 양념된 돼지고기 덮밥
10,800원; 이나세 모듬 튀김
새우, 치킨, 계절별 야채 튀김으로 구성된 모듬 튀김 (저녁6시이후 주문 가능)
15,800원; 이나세가라아게
갓 튀긴 닭다리살과 특제 타르타르 소스 (저녁6시이후 주문 가능)
13,800원; 고기 두부
간장소스에 돼지고기와 두부를 졸여 만든 요리 (저녁6시이후 주문 가능)
10,800원; 아게다시 토후
일본식 두부 튀김 요리 (저녁6시이후 주문 가능)
10,800원; 치쿠와 어묵 튀김
맥주와 잘 어울리는 어묵 튀김 (저녁 6시이후 주문 가능)
9,800원; 오이 와사비
술안주로 좋은 이나세 스타일 오이 절임 (저녁 6시이후 주문 가능)
3,800원; 이나세 하이볼
레몬 하이볼
7,800원; 생맥주(테라) 300ml
생맥주(테라)450ml - 5,300원
4,300원"
대치정육식당,11847175,정육식당,서울 강남구 역삼로 450,02-557-0883,대치동 정육식당 미역국까지 유명한 대치정육식당,"단체 이용 가능, 포장, 무선 인터넷, 예약","토요일은밥이좋아 96회, 23.11.04.
2023년 11월 4일
 차돌박이/안창살/육회/차돌라면; 수요미식회 1회, 15.01.21.
2015년 1월 21일
 한우등심/한우 등심구이","매일
11:30 - 22:30","한우선물세트20만(스킨포장)
대표
한우1++ 4가지 구성
200,000원; 한우선물세트30만(스킨포장)
대표
한우1++ 6가지 구성
300,000원; 한우선물세트50만(스킨포장)
대표
한우1++ 9가지 구성
500,000원; 꽃등심(100g)
대표
1++ 새우살+알등심
36,000원; 안창살(100g)
대표
1++ 한우
52,500원; 차돌박이(100g)
대표
1++ 한우
15,000원; 육회(100g)
대표
신선한 홍두깨,우둔
15,000원; 새우살(100g)
대표
1++ 한우
51,000원; 안심(100g)
대표
1++ 한우
27,000원; 생등심(100g)
대표
1++ 채끝
25,000원; 특수모듬(100g)
대표
1++ 토시,제비,살치,갈비,치마,업진등 모듬구성
28,000원; 살치살(100g)
대표
1++ 한우
28,000원; 갈빗살(100g)
대표
1++ 한우
28,000원; 토시살(100g)
대표
1++ 한우
28,000원; 제비추리(100g)
대표
1++ 한우
28,000원; 치마살(100g)
대표
1++ 한우
28,000원; 삼겹살(100g)
8,500원; 목살(100g)
8,500원; 항정살(100g)
9,500원"
수다 삼성2호점,49276175,이자카야,서울 강남구 삼성로100길 23-13,02-595-3584,,"주차, 발렛파킹",,"수
16:00 - 02:00; 목
16:00 - 02:00; 금
16:00 - 03:00; 토
16:00 - 03:00; 일
16:00 - 02:00; 월
16:00 - 02:00; 화
16:00 - 02:00","모듬꼬치
대표
34,000원; 곱창 숙주볶음
대표
32,000원; 차돌떡볶이
29,000원; 치명적인감자전
25,000원; 큐브스테이크
31,000원; 아사히생맥주
11,000원"
이대성의진면목 본점,1478316552,샤브샤브,서울 강남구 삼성로100길 23-3 1층,0507-1394-7578,,"단체 이용 가능, 예약, 포장, 무선 인터넷, 유아의자",,"매일
10:30 - 22:00","등심칼국수인기대표
4.77주문수 14
질 좋은 소고기를 푸짐하게 넣어 샤브로 먹고 난 뒤 고기육수를 이용해 칼국수와 죽으로 든든하게 마무리하는 칼국수 요리
10,000원; 아귀꽃찜대표
4.39주문수 2
통통한 아귀에 꽃게를 더해 더욱 풍성해진 맛에 비법 양념을 더해 버무린 푸짐한 해물찜 요리
30,000원; 닭도리꽃탕대표
주문수 1
통통한 새우에 꽃게를 더해 더욱 풍성해진 맛에 비법 양념을 더해 버무린 푸짐한 닭도리탕 요리
30,000원; 등심칼국수인기대표
4.77주문수 14
질 좋은 소고기를 푸짐하게 넣어 샤브로 먹고 난 뒤 고기육수를 이용해 칼국수와 죽으로 든든하게 마무리하는 칼국수 요리
10,000원; 한우등심샤브칼국수대표
한우 등심이라 더욱 고소하고 부드러운 맛! 더욱 진한 육수에 칼국수와 죽으로 든든하게 마무리하는 코스요리
15,000원; 한우생불고기대표
농림축산식품부의 인증을 받은 육류조리명인이 선보이는 명인한우생불고기
16,000원; 한우등심샤브칼국수대표
한우 등심이라 더욱 고소하고 부드러운 맛! 더욱 진한 육수에 칼국수와 죽으로 든든하게 마무리하는 코스요리
15,000원; 복칼국수
깔끔하고 시원하게 우러난 복어 국물에 미나리의 청량함이 더해지니 국물만 들이켜도 속이 후련해지는 원기회복 보양식 요리
11,000원; 등심칼국수인기대표
4.77주문수 14
질 좋은 소고기를 푸짐하게 넣어 샤브로 먹고 난 뒤 고기육수를 이용해 칼국수와 죽으로 든든하게 마무리하는 칼국수 요리
10,000원; 오늘보쌈
잡내 없이 윤기 자르르르하게 제대로 삶은 고기에 특제 마늘소스를 뿌려 먹는 담백한 보쌈 요리
30,000원; 닭도리꽃탕대표
주문수 1
통통한 새우에 꽃게를 더해 더욱 풍성해진 맛에 비법 양념을 더해 버무린 푸짐한 닭도리탕 요리
30,000원; 아귀꽃찜대표
4.39주문수 2
통통한 아귀에 꽃게를 더해 더욱 풍성해진 맛에 비법 양념을 더해 버무린 푸짐한 해물찜 요리
30,000원; 한우생불고기대표
농림축산식품부의 인증을 받은 육류조리명인이 선보이는 명인한우생불고기
16,000원; 평양식만두
부드러운 식감과 고기의 풍미가 있고 고기와 채소의 조화로 특별한 맛을 선사합니다.
6,000원; 새우튀김
흰다리 새우를 사용하여 만든 튀김 요리입니다.
20,000원"
남해안집 삼성점,1166937308,"해물,생선요리",서울 강남구 테헤란로83길 14 1층 105호,02-2051-7773,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"수
11:00 - 01:00
14:00 - 16:30 브레이크타임
00:00 라스트오더; 목
11:00 - 01:00
14:00 - 16:30 브레이크타임
00:00 라스트오더; 금
11:00 - 01:00
14:00 - 16:30 브레이크타임
00:00 라스트오더; 토
정기휴무 (매주 토요일); 일
정기휴무 (매주 일요일); 월
11:00 - 01:00
14:00 - 16:30 브레이크타임
00:00 라스트오더; 화(9/17)
추석 휴무","산지직송해산물
변동"
후지,13451874,일식당,서울 강남구 삼성로86길 23 구일빌딩,0507-1493-0321,삼성역 접대장소로 좋은 민어맛집,"예약, 단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 배달, 주차, 발렛파킹",,"수
11:30 - 23:00; 목
11:30 - 23:00; 금
11:30 - 23:00; 토
11:30 - 23:00; 일
11:30 - 23:00; 월
11:30 - 23:00; 화(9/17)
추석 휴무; 09/17-09/18 추석 휴무","대게 코스요리
대표
복사시미→사시미→쥐치→우니→독도새우→전복찜→완자탕→대게요리(샤브,튀김,사시미)→고래고기
200,000원; 킹크랩 코스요리
대표
복사시미→사시미→쥐치→우니→독도새우(낙지)→전복찜→완자탕→킹크랩요리→일품요리→고래고기
230,000원; 점심 코스 - 대게 정식(2人 이상)
대표
복사시미→사시미→대게찜→전복찜→새우완자탕→조림(구이)→튀김→식사
130,000원; 점심 코스 - 런치 스시오마카세
대표
복사시미→사시미→스시(13Piece)→전복찜→새우완자탕→튀김→식사
100,000원; 점심 코스 - 사시미 정식
대표
복사시미→사시미→가이모노→전복찜→새우완자탕→조림(구이)→튀김→식사
100,000원; 사시미오마카세코스 (편백나무찜포함)
복사시미→사시미→자연산전복→독도새우→낙지→편백나무찜(대게or킹크랩)→전복찜→완자탕→고래고기
350,000원; 사시미VIP 코스 (대게요리 포함)
복사시미→사시미→자연산전복→독도새우→낙지→대게요리→전복찜→완자탕→일품요리→고래고기
250,000원; 특사시미 코스
복사시미→사시미→자연산전복→독도새우(낙지)→대게요리→고래고기→전복찜→완자탕→일품요리
200,000원; 혼마구로 사시미 코스
복사시미→참치사시미→참치배꼽살→젠사이→가이모노→산낙지→전복찜→완자탕→구이→튀김→고래고기
180,000원; 스시 오마카세 코스
복사시미→사시미→스시 13pc→쥐치→전복찜→완자탕→튀김→우동(소바)
150,000원; 사시미 A 코스
복사시미→사시미→젠사이→쥐치→독도새우(낙지)→가이모노→장어→전복찜→새우완자탕→조림→고래고기
160,000원; 사시미 B 코스
복사시미→사시미→쥐치→낙지→가이모노→전복찜→새우완자탕→조림(구이)
140,000원"
이남장 삼성점,33877438,"곰탕,설렁탕",서울 강남구 봉은사로108길 21,02-569-8726,삼성동 맛집 이남장에서 뜨끈한 설렁탕,단체 이용 가능,,"수
10:00 - 22:00; 목
10:00 - 22:00; 금
10:00 - 22:00; 토
10:00 - 21:00; 일
10:00 - 21:00; 월(9/16)
휴무; 화(9/17)
휴무","설렁탕
13,000원; 특 설렁탕
21,000원; 내장탕
16,000원; 족수육 소
65,000원; 도가니탕
30,000원; 머리고기탕
18,000원; 우설탕
20,000원; 수육 소
60,000원; 수육 대
70,000원; 모듬수육 소
75,000원; 모듬수육 대
85,000원; 맛수육
33,000원; 족반수반
80,000원; 족탕
35,000원"
